update_time,name,symbol,marketcap_usd,price,current_supply
2018-02-11 00:18:00,Particl,PART,220513188.0,24.87,0.0
2018-02-11 00:18:00,Cindicator,CND,256393339.0,0.177315,0.0
2018-02-11 00:18:00,MonaCoin,MONA,242316406.0,4.23,0.0
2018-02-11 00:18:00,SALT,SALT,234680888.0,4.44,0.0
2018-02-11 00:18:00,Factom,FCT,234283032.0,26.79,0.0
2018-02-11 00:18:00,SmartCash,SMART,231900280.0,0.33765500000000004,0.0
2018-02-11 00:18:00,Kin,KIN,223691463.0,0.000296,0.0
2018-02-11 00:18:00,E-coin,ECN,212856311.0,42.73,0.0
2018-02-11 00:18:00,ZCoin,XZC,211938764.0,51.98,0.0
2018-02-11 00:18:00,Enigma,XNG,207601525.0,2.77,0.0
2018-02-11 00:18:00,Bancor,BNT,207143374.0,5.11,0.0
2018-02-11 00:18:00,Aion,AION,222368129.0,2.81,0.0
2018-02-11 00:18:00,Dent,DENT,256400612.0,0.024155000000000003,0.0
2018-02-11 00:18:00,Nxt,NXT,192483313.0,0.192676,0.0
2018-02-11 00:18:00,Electroneum,ETN,411816758.0,0.06732300000000001,0.0
2018-02-11 00:18:00,WAX,WAX,178773907.0,0.362658,0.0
2018-02-11 00:18:00,SingularityNET,AGI,182149135.0,0.399842,0.0
2018-02-11 00:18:00,Experience Po...,XP,182705171.0,0.0008539999999999999,0.0
2018-02-11 00:18:00,FunFair,FUN,258543262.0,0.057407000000000014,0.0
2018-02-11 00:18:00,MaidSafeCoin,MAID,182916254.0,0.404188,0.0
2018-02-11 00:18:00,ReddCoin,RDD,187372516.0,0.006520000000000001,0.0
2018-02-11 00:18:00,TenX,PAY,187886937.0,1.8,0.0
2018-02-11 00:18:00,Ignis,IGNIS,182892996.0,0.240287,0.0
2018-03-11 10:19:00,Stellar,XLM,5291639306.98,0.286059,18498419232.0
2018-03-11 10:19:00,Zcash,ZEC,979295023.644,283.43,3455169.0
2018-03-11 10:19:00,Qtum,QTUM,1322078679.76,17.88,73940520.0
2018-03-11 10:19:00,Bitcore,BTX,128197720.456,10.64,12048205.0
2018-03-11 10:19:00,Ethereum,ETH,67445536461.1,687.39,98118012.0
2018-03-11 10:19:00,Ripple,XRP,30877642027.3,0.789872,39091956706.0
2018-03-11 10:19:00,Bitcoin Cash,BCH,16881973023.7,992.38,17011550.0
2018-03-11 10:19:00,Litecoin,LTC,9874639911.55,177.67,55577293.0
2018-03-11 10:19:00,NEO,NEO,5472974000.0,84.2,65000000.0
2018-03-11 10:19:00,Cardano,ADA,5164568742.89,0.199196,25927070538.0
2018-03-11 10:19:00,Nano,NANO,1415270054.27,10.62,133248289.0
2018-03-11 10:19:00,Monero,XMR,4051956457.69,256.26,15811711.0
2018-03-11 10:19:00,Dash,DASH,3813868692.8,480.38,7939357.0
2018-03-11 10:19:00,IOTA,MIOTA,3561134198.58,1.28,2779530283.0
2018-03-11 10:19:00,NEM,XEM,3055787999.66,0.339532,8999999999.0
2018-03-11 10:19:00,TRON,TRX,2260133565.26,0.034376,65748192475.0
2018-03-11 10:19:00,Tether,USDT,2225144691.86,1.0,2217140814.0
2018-03-11 10:19:00,Ethereum Classic,ETC,2023467947.85,20.15,100428220.0
2018-03-11 10:19:00,VeChain,VEN,1675037236.78,3.46,483618610.0
2018-03-11 10:19:00,Lisk,LSK,1429357359.77,13.92,102698474.0
2018-03-11 10:19:00,ICON,ICX,959842169.9,2.49,386142514.0
2018-03-11 10:19:00,EOS,EOS,4119100472.7,5.72,720092247.0
2018-03-11 10:19:00,Binance Coin,BNB,749509246.22,7.57,99014000.0
2018-03-11 10:19:00,Pillar,PLR,125200344.728,0.55061,227384800.0
2018-03-11 10:19:00,0x,ZRX,320368964.401,0.6198279999999999,516867525.0
2018-03-11 10:19:00,OmiseGO,OMG,1360114968.2,13.33,102042552.0
2018-03-11 10:19:00,Dogecoin,DOGE,441977848.046,0.003893,113544260858.0
2018-03-11 10:19:00,DigixDAO,DGD,671746000.0,335.87,2000000.0
2018-03-11 10:19:00,Steem,STEEM,583501289.784,2.31,252454794.0
2018-03-11 10:19:00,Bytecoin,BCN,578705182.408,0.003149,183775439161.0
2018-03-11 10:19:00,Populous,PPT,567530760.479,15.34,37004027.0
2018-03-11 10:19:00,Waves,WAVES,533338000.0,5.33,100000000.0
2018-03-11 10:19:00,Verge,XVG,530416259.96300006,0.036089,14697246012.0
2018-03-11 10:19:00,Stratis,STRAT,513717883.78300005,5.2,98772336.0
2018-03-11 10:19:00,Maker,MKR,486418518.38,786.79,618228.0
2018-03-11 10:19:00,Zilliqa,ZIL,316307971.338,0.047887,6605326966.0
2018-03-11 10:19:00,RChain,RHOC,476307138.248,1.33,359409272.0
2018-03-11 10:19:00,BitShares,BTS,416601863.5,0.15958699999999998,2610500000.0
2018-03-11 10:19:00,Electroneum,ETN,302128542.173,0.047274,6391076230.0
2018-03-11 10:19:00,Siacoin,SC,416436895.105,0.012608,33030623997.0
2018-03-11 10:19:00,Aeternity,AE,409107052.276,1.76,233020472.0
2018-03-11 10:19:00,Decred,DCR,403177356.901,58.33,6911900.0
2018-03-11 10:19:00,Waltonchain,WTC,383006182.356,15.38,24898178.0
2018-03-11 10:19:00,Augur,REP,359280900.0,32.66,11000000.0
2018-03-11 10:19:00,Komodo,KMD,346553879.67,3.33,103964397.0
2018-03-11 10:19:00,Veritaseum,VERI,341445644.661,167.65,2036645.0
2018-03-11 10:19:00,Bytom,BTM,337256913.0,0.341699,987000000.0
2018-03-11 10:19:00,Status,SNT,461182179.136,0.13288699999999998,3470483788.0
2018-03-11 10:19:00,Bitcoin Gold,BTG,1334480365.88,79.09,16873724.0
2018-03-11 10:19:00,Enigma,XNG,130806891.81,1.75,74836171.0
2018-03-11 10:19:00,Bitcoin,BTC,147111021212.0,8698.38,16912462.0
2018-03-11 10:19:00,QASH,QASH,224275100.0,0.640786,350000000.0
2018-03-11 10:19:00,ZCoin,XZC,172229771.118,40.22,4282011.0
2018-03-11 10:19:00,Cryptonex,CNX,264107609.553,5.85,45158333.0
2018-03-11 10:19:00,Basic Attenti...,BAT,256149000.0,0.256149,1000000000.0
2018-03-11 10:19:00,Syscoin,SYS,256141012.626,0.4819100000000001,531512134.0
2018-03-11 10:19:00,Hshare,HSR,254793662.881,5.96,42723805.0
2018-03-11 10:19:00,Dragonchain,DRGN,254634631.92,1.07,238421940.0
2018-03-11 10:19:00,Golem,GNT,243004669.622,0.291281,834262000.0
2018-03-11 10:19:00,DigiByte,DGB,237177988.732,0.023821,9956467424.0
2018-03-11 10:19:00,PIVX,PIVX,236724319.102,4.25,55737479.0
2018-03-11 10:19:00,GXChain,GXS,169885200.0,2.83,60000000.0
2018-03-11 10:19:00,MonaCoin,MONA,233401389.008,4.03,57986050.0
2018-03-11 10:19:00,Ethos,ETHOS,221088482.157,2.91,75975162.0
2018-03-11 10:19:00,Factom,FCT,217616616.209,24.88,8745102.0
2018-03-11 10:19:00,Dentacoin,DCN,173297651.24,0.000533,325226613094.0
2018-03-11 10:19:00,Nebulas,NAS,204443790.0,5.76,35500000.0
2018-03-11 10:19:00,Loopring,LRC,201662965.155,0.352512,572074043.0
2018-03-11 10:19:00,FunFair,FUN,200716324.873,0.043586,4605074689.0
2018-03-11 10:19:00,Revain,R,185888710.0,1.01,184450000.0
2018-03-11 10:19:00,Byteball Bytes,GBYTE,183381140.554,284.21,645222.0
2018-03-11 10:19:00,aelf,ELF,178281000.0,0.713124,250000000.0
2018-03-11 10:19:00,Aion,AION,218356806.528,2.27,96154303.0
2018-03-11 10:19:00,Gas,GAS,239808754.046,24.25,9887757.0
2018-03-11 10:19:00,Ark,ARK,302799031.686,2.99,101160284.0
2018-03-11 10:19:00,MaidSafeCoin,MAID,128614490.386,0.284198,452552412.0
2018-03-11 10:19:00,Ardor,ARDR,271346244.833,0.271618,998999495.0
2018-03-11 10:19:00,KuCoin Shares,KCS,279093459.90900004,3.07,91043076.0
2018-03-11 10:19:00,IOStoken,IOST,146286000.0,0.017415,8400000000.0
2018-03-11 10:19:00,Kin,KIN,166310463.415,0.00022,756097560976.0
2018-03-11 10:19:00,SALT,SALT,164770936.182,2.96,55741560.0
2018-03-11 10:19:00,Kyber Network,KNC,162339461.76700002,1.21,134132697.0
2018-03-11 10:19:00,ChainLink,LINK,161408450.0,0.461167,350000000.0
2018-03-11 10:19:00,Emercoin,EMC,153406755.697,3.7,41472943.0
2018-03-11 10:19:00,Polymath,POLY,153043040.58,0.63768,239999750.0
2018-03-11 10:19:00,Nxt,NXT,149827014.227,0.149977,998999942.0
2018-03-11 10:19:00,Bancor,BNT,148612022.641,3.81,38982145.0
2018-03-11 10:19:00,ReddCoin,RDD,168149812.669,0.005843999999999999,28774151777.0
2018-03-11 10:19:00,Dent,DENT,147661939.731,0.013911,10614760961.0
2018-03-11 10:19:00,Power Ledger,POWR,144912155.887,0.398184,363932644.0
2018-03-11 10:19:00,Particl,PART,168422080.474,18.94,8892401.0
2018-03-11 10:19:00,SmartCash,SMART,144001654.997,0.184229,781644882.0
2018-03-11 10:19:00,Nexus,NXS,142983491.37,2.55,56076795.0
2018-03-11 10:19:00,Storj,STORJ,141671188.032,1.06,133425493.0
2018-03-11 10:19:00,Iconomi,ICN,139200100.826,1.4,99735687.0
2018-03-11 10:19:00,SingularityNET,AGI,135418709.845,0.259567,521710040.0
2018-03-11 10:19:00,Request Network,REQ,134064299.793,0.202298,662706996.0
2018-03-11 10:19:00,SIRIN LABS Token,SRN,132885977.639,0.579635,229258029.0
2018-03-11 10:19:00,TenX,PAY,132530523.627,1.27,104661310.0
2018-03-11 10:19:00,Neblio,NEBL,147361120.848,11.43,12893727.0
